time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
1.22000,4.78444,0.01001,0.01002,0.01002,0.16684,0.05645,0.28718,0.06848,0.02221,7.33609,4.61639,4.28780,94.85423,23.30891,278.98119,15.21221,1,0.00000
1.23000,4.77318,0.01001,0.01002,0.01002,0.16654,0.05637,0.28657,0.06837,0.02217,7.34037,4.61933,4.29054,94.67179,23.27322,278.32154,15.18578,1,0.00000
1.24000,4.75996,0.01001,0.01002,0.01002,0.16619,0.05628,0.28583,0.06824,0.02212,7.34396,4.62197,4.29300,94.45773,23.22922,277.54169,15.15404,1,0.00000
1.25000,4.74480,0.01001,0.01002,0.01002,0.16577,0.05616,0.28495,0.06808,0.02206,7.34677,4.62423,4.29512,94.21175,23.17641,276.64518,15.11684,1,0.00000
1.26000,4.72775,0.01001,0.01002,0.01002,0.16529,0.05601,0.28395,0.06789,0.02198,7.34870,4.62605,4.29684,93.93387,23.11438,275.63711,15.07410,1,0.00000
1.27000,4.70889,0.01001,0.01002,0.01002,0.16475,0.05582,0.28283,0.06766,0.02190,7.34967,4.62738,4.29811,93.62594,23.03494,274.53129,15.02381,1,0.00000
1.28000,4.68833,0.01001,0.01002,0.01002,0.16415,0.05563,0.28159,0.06742,0.02180,7.34961,4.62815,4.29886,93.28622,22.95348,273.32280,14.96997,1,0.00000
1.29000,4.66621,0.01001,0.01002,0.01002,0.16349,0.05541,0.28025,0.06715,0.02170,7.34844,4.62831,4.29906,92.91769,22.86234,272.02949,14.91088,1,0.00000
1.30000,4.64274,0.01001,0.01002,0.01002,0.16278,0.05517,0.27882,0.06686,0.02159,7.34611,4.62782,4.29864,92.52274,22.76165,270.66491,14.84679,1,0.00000
1.31000,4.61813,0.01001,0.01002,0.01002,0.16202,0.05490,0.27732,0.06654,0.02147,7.34257,4.62664,4.29759,92.10447,22.65182,269.24483,14.77815,1,0.00000
