time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
1.14000,8.15849,0.01002,0.01004,0.01004,0.19779,0.08213,0.13315,0.09931,0.00768,6.15938,7.06748,7.00832,80.21072,22.40776,96.24789,17.10990,1,0.01940
1.15000,8.02537,0.01002,0.01004,0.01004,0.19496,0.08028,0.13104,0.09791,0.00755,6.11892,7.04025,6.98387,79.18306,21.91774,94.85846,16.90733,1,0.01960
1.16000,7.91613,0.01002,0.01004,0.01004,0.19261,0.07871,0.12929,0.09679,0.00745,6.07889,7.01185,6.95820,78.36308,21.50861,93.73855,16.75530,1,0.01980
1.17000,7.82530,0.01003,0.01025,0.01026,0.19067,0.07759,0.12786,0.09596,0.00735,6.04536,7.13088,7.08221,77.72200,21.22705,92.86383,16.65738,1,0.02000
1.18000,7.74482,0.01003,0.01024,0.01025,0.18889,0.07636,0.12654,0.09515,0.00727,6.00627,7.09460,7.04817,77.15149,20.91536,92.06756,16.56449,1,0.02010
1.19000,7.66736,0.01002,0.01004,0.01004,0.18712,0.07493,0.12520,0.09428,0.00719,5.96299,6.92561,6.87934,76.59469,20.55436,91.26876,16.46434,1,0.02030
1.20000,7.58877,0.01002,0.01004,0.01004,0.18537,0.07374,0.12387,0.09347,0.00710,5.92592,6.89648,6.85238,76.04960,20.25811,90.47283,16.37488,1,0.02050
1.21000,7.50883,0.01003,0.01020,0.01021,0.18363,0.07268,0.12253,0.09268,0.00701,5.89314,6.97635,6.93587,75.51859,20.00035,89.67963,16.29037,1,0.02060
1.22000,7.43033,0.01003,0.01019,0.01019,0.18186,0.07144,0.12113,0.09181,0.00692,5.85674,6.93493,6.89623,74.98633,19.69714,88.85250,16.19657,1,0.02080
1.23000,7.35710,0.01003,0.01019,0.01020,0.18020,0.07023,0.11981,0.09100,0.00684,5.82168,6.90800,6.87103,74.51147,19.40453,88.08436,16.11447,1,0.02100
1.24000,7.29194,0.01003,0.01018,0.01019,0.17868,0.06913,0.11856,0.09026,0.00676,5.78675,6.87080,6.83547,74.10017,19.14432,87.38232,16.04756,1,0.02120
1.25000,7.23558,0.01003,0.01017,0.01017,0.17730,0.06814,0.11743,0.08960,0.00668,5.75230,6.82807,6.79427,73.76176,18.91451,86.76245,15.99783,1,0.02130
1.26000,7.18684,0.01003,0.01016,0.01017,0.17609,0.06720,0.11640,0.08902,0.00661,5.71899,6.79413,6.76178,73.49562,18.70277,86.22701,15.96444,1,0.02150
1.27000,7.14388,0.01003,0.01016,0.01016,0.17497,0.06633,0.11543,0.08849,0.00654,5.68643,6.76120,6.73022,73.27958,18.50992,85.74236,15.94225,1,0.02170
1.28000,7.10567,0.01003,0.01015,0.01015,0.17393,0.06551,0.11450,0.08799,0.00648,5.65441,6.72247,6.69276,73.10151,18.33418,85.28951,15.92791,1,0.02180
1.29000,7.07287,0.01003,0.01015,0.01015,0.17300,0.06473,0.11365,0.08755,0.00642,5.62347,6.69183,6.66331,72.97659,18.16817,84.89266,15.92498,1,0.02200
1.30000,7.04778,0.01003,0.01015,0.01016,0.17221,0.06403,0.11289,0.08718,0.00636,5.59327,6.66176,6.63435,72.91688,18.02662,84.56906,15.93757,1,0.02220
1.31000,7.03323,0.01003,0.01015,0.01015,0.17160,0.06344,0.11226,0.08692,0.00631,5.56374,6.62706,6.60068,72.94257,17.92042,84.35015,15.97153,1,0.02230
1.32000,7.03117,0.01003,0.01013,0.01013,0.17122,0.06301,0.11180,0.08678,0.00627,5.53488,6.58413,6.55864,73.06704,17.85724,84.25849,16.03086,1,0.02250
1.33000,7.04159,0.01003,0.01014,0.01014,0.17109,0.06268,0.11155,0.08681,0.00624,5.50762,6.55969,6.53507,73.30577,17.82252,84.32410,16.11991,1,0.02270
