time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
1.06000,1,1.96268,0,0.05565,0.06137,0.07908,0.99921,0.02358,0.01959,0.04457,0.99956,0.03564,0.03774,0.04546,0.99955,0.02722,0.02130,0.03241,0.99968
1.07000,1,1.95989,0,0.05552,0.06131,0.07964,0.99921,0.02354,0.01952,0.04474,0.99955,0.03564,0.03781,0.04580,0.99955,0.02725,0.02139,0.03261,0.99968
1.08000,1,1.95129,0,0.05527,0.06118,0.08020,0.99920,0.02346,0.01940,0.04492,0.99955,0.03556,0.03776,0.04615,0.99954,0.02724,0.02142,0.03280,0.99967
1.09000,1,1.93174,0,0.05476,0.06094,0.08075,0.99920,0.02332,0.01919,0.04509,0.99955,0.03529,0.03745,0.04649,0.99954,0.02712,0.02132,0.03300,0.99967
1.10000,1,1.89950,0,0.05421,0.06057,0.08130,0.99919,0.02280,0.01864,0.04526,0.99955,0.03493,0.03696,0.04682,0.99954,0.02676,0.02099,0.03319,0.99967
1.11000,1,1.85680,0,0.05311,0.06008,0.08185,0.99919,0.02248,0.01822,0.04543,0.99955,0.03419,0.03600,0.04715,0.99953,0.02638,0.02061,0.03338,0.99967
1.12000,1,1.80907,0,0.05229,0.05952,0.08239,0.99918,0.02166,0.01737,0.04559,0.99955,0.03357,0.03512,0.04747,0.99953,0.02576,0.02003,0.03356,0.99967
1.13000,1,1.76307,0,0.05117,0.05899,0.08293,0.99918,0.02117,0.01682,0.04574,0.99954,0.03273,0.03404,0.04778,0.99953,0.02524,0.01953,0.03374,0.99966
1.14000,1,1.72469,0,0.05038,0.05850,0.08346,0.99917,0.02057,0.01619,0.04589,0.99954,0.03211,0.03320,0.04808,0.99952,0.02475,0.01908,0.03391,0.99966
1.15000,1,1.69714,0,0.04957,0.05831,0.08399,0.99917,0.02036,0.01610,0.04603,0.99954,0.03150,0.03282,0.04838,0.99952,0.02448,0.01905,0.03408,0.99966
1.16000,1,1.68024,0,0.04944,0.05812,0.08452,0.99916,0.01969,0.01555,0.04618,0.99954,0.03137,0.03272,0.04868,0.99952,0.02415,0.01885,0.03425,0.99966
1.17000,1,1.67096,0,0.04910,0.05814,0.08505,0.99915,0.01960,0.01557,0.04632,0.99954,0.03112,0.03275,0.04898,0.99951,0.02407,0.01900,0.03443,0.99966
1.18000,1,1.66492,0,0.04883,0.05817,0.08558,0.99915,0.01953,0.01561,0.04646,0.99954,0.03093,0.03280,0.04928,0.99951,0.02402,0.01915,0.03460,0.99966
1.19000,1,1.65813,0,0.04855,0.05820,0.08611,0.99914,0.01947,0.01564,0.04660,0.99954,0.03072,0.03285,0.04958,0.99951,0.02397,0.01930,0.03478,0.99965
1.20000,1,1.64828,0,0.04820,0.05823,0.08664,0.99914,0.01940,0.01569,0.04674,0.99953,0.03047,0.03289,0.04988,0.99950,0.02388,0.01945,0.03495,0.99965
1.21000,1,1.63521,0,0.04817,0.05806,0.08717,0.99913,0.01874,0.01512,0.04688,0.99953,0.03043,0.03283,0.05017,0.99950,0.02361,0.01926,0.03513,0.99965
1.22000,1,1.62035,0,0.04772,0.05806,0.08770,0.99913,0.01861,0.01514,0.04702,0.99953,0.03007,0.03281,0.05047,0.99950,0.02344,0.01938,0.03531,0.99965
1.23000,1,1.60570,0,0.04726,0.05806,0.08823,0.99912,0.01850,0.01519,0.04716,0.99953,0.02970,0.03278,0.05077,0.99950,0.02328,0.01951,0.03548,0.99965
1.24000,1,1.59272,0,0.04707,0.05796,0.08876,0.99912,0.01803,0.01482,0.04729,0.99953,0.02953,0.03271,0.05107,0.99949,0.02305,0.01943,0.03566,0.99965
1.25000,1,1.58177,0,0.04669,0.05798,0.08928,0.99911,0.01795,0.01487,0.04743,0.99953,0.02921,0.03267,0.05137,0.99949,0.02292,0.01955,0.03584,0.99964
1.26000,1,1.57222,0,0.04634,0.05801,0.08981,0.99911,0.01786,0.01491,0.04756,0.99953,0.02891,0.03262,0.05166,0.99949,0.02280,0.01966,0.03602,0.99964
1.27000,1,1.56309,0,0.04599,0.05804,0.09034,0.99910,0.01779,0.01496,0.04770,0.99952,0.02861,0.03257,0.05196,0.99948,0.02268,0.01978,0.03620,0.99964
1.28000,1,1.55380,0,0.04562,0.05808,0.09087,0.99910,0.01774,0.01504,0.04784,0.99952,0.02828,0.03251,0.05226,0.99948,0.02256,0.01992,0.03638,0.99964
1.29000,1,1.54473,0,0.04565,0.05795,0.09140,0.99909,0.01702,0.01438,0.04797,0.99952,0.02826,0.03241,0.05255,0.99948,0.02229,0.01968,0.03656,0.99964
1.30000,1,1.53710,0,0.04533,0.05801,0.09193,0.99909,0.01695,0.01442,0.04810,0.99952,0.02795,0.03234,0.05285,0.99947,0.02216,0.01979,0.03674,0.99963
1.31000,1,1.53242,0,0.04507,0.05809,0.09245,0.99908,0.01688,0.01446,0.04823,0.99952,0.02770,0.03228,0.05314,0.99947,0.02206,0.01990,0.03692,0.99963
1.32000,1,1.53173,0,0.04490,0.05818,0.09298,0.99908,0.01685,0.01450,0.04836,0.99952,0.02751,0.03224,0.05343,0.99947,0.02201,0.02002,0.03710,0.99963
1.33000,1,1.53496,0,0.04481,0.05829,0.09351,0.99907,0.01684,0.01454,0.04849,0.99952,0.02738,0.03222,0.05373,0.99947,0.02200,0.02013,0.03729,0.99963
1.34000,1,1.54093,0,0.04479,0.05840,0.09405,0.99906,0.01684,0.01457,0.04862,0.99952,0.02732,0.03221,0.05402,0.99946,0.02201,0.02024,0.03747,0.99963
1.35000,1,1.54783,0,0.04480,0.05852,0.09458,0.99906,0.01685,0.01459,0.04876,0.99951,0.02727,0.03220,0.05431,0.99946,0.02204,0.02035,0.03765,0.99963
1.36000,1,1.55399,0,0.04479,0.05863,0.09511,0.99905,0.01685,0.01461,0.04889,0.99951,0.02720,0.03219,0.05461,0.99946,0.02206,0.02045,0.03784,0.99962
1.37000,1,1.55878,0,0.04475,0.05874,0.09565,0.99905,0.01685,0.01464,0.04902,0.99951,0.02712,0.03216,0.05490,0.99945,0.02206,0.02055,0.03803,0.99962
1.38000,1,1.56287,0,0.04470,0.05886,0.09618,0.99904,0.01684,0.01467,0.04916,0.99951,0.02701,0.03213,0.05519,0.99945,0.02205,0.02065,0.03822,0.99962
