subj,time,RSh_x,RSh_y,RSh_z,REl_x,REl_y,REl_z,RWr_x,RWr_y,RWr_z,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand
s04,5.87,-0.014099087646297812,1.489228073846436,-0.06768842292524616,-0.06900882441557923,1.2803564384818005,0.1012282557306892,-0.056710489065029804,1.4901435969895371,0.14980201591998582,-4.1062,0.01003,0.01002,0.01002,0.01003,3.4252,2.9431,7.23705,1.70821,1.2361,0.88599,0.29227,0.68552
s04,5.88,-0.014804471296964756,1.4892138908153847,-0.06742647702362936,-0.0696139471817505,1.2796600593889136,0.10060566994154228,-0.06040335035436953,1.489205443707356,0.13677428314379364,-2.5539,0.01003,0.01003,0.01003,0.01003,3.51941,3.01113,7.38318,1.77011,1.23609,0.88598,0.29226,0.68552
s04,5.89,-0.015341699940021396,1.4892818329192443,-0.06690996313582948,-0.07006423499116951,1.2788153443619787,0.10026246550692847,-0.06192021957339412,1.4879396139088124,0.1284046316519405,-1.12731,0.01006,0.01004,0.01004,0.01005,3.64548,3.09521,7.57084,1.84601,1.23607,0.88597,0.29226,0.68551
s04,5.9,-0.015878928583078083,1.4893497750231042,-0.06639344924802955,-0.07051452280058855,1.277970629335044,0.09991926107231461,-0.06343708879241886,1.4866737841102684,0.1200349801600866,0.07058,0.01093,0.0101,0.01021,0.01028,4.0279,3.1632,7.79596,1.92562,1.23613,0.88601,0.29231,0.68555
s04,5.91,-0.016178779417561698,1.4895222234413672,-0.06536947576181501,-0.07076653110402453,1.2773052827437295,0.09978783690402192,-0.06344668524359799,1.4854169677738784,0.11526015492220273,0.98785,0.03824,0.01101,0.01961,0.01775,14.18141,3.47243,15.05415,3.34925,1.2366,0.88612,0.29259,0.68574
s04,5.92,-0.016478630252045313,1.4896946718596304,-0.06434550227560046,-0.07101853940746053,1.2766399361524148,0.09965641273572923,-0.06345628169477713,1.4841601514374887,0.11048532968431887,1.61628,0.05408,0.01066,0.03382,0.02688,20.00914,3.36482,25.92228,5.06483,1.2371,0.88621,0.29299,0.68598
s04,5.93,-0.016603084418194806,1.4899314250645272,-0.06292477128494159,-0.07111988021154667,1.2763640503460145,0.09962844089316411,-0.06269002888019312,1.4831433053107166,0.10788850586087058,1.98038,0.06203,0.01154,0.04257,0.03356,22.77386,3.62829,32.4607,6.27793,1.23759,0.8863,0.29347,0.68628
s04,5.94,-0.01672753858434431,1.4901681782694243,-0.06150404029428259,-0.0712212210156328,1.276088164539614,0.09960046905059898,-0.06192377606560905,1.4821264591839445,0.10529168203742205,2.12538,0.06546,0.01197,0.04659,0.03654,23.76443,3.74311,35.26935,6.76096,1.23807,0.88639,0.29399,0.68659
s04,5.95,-0.016702626203766363,1.490410116203834,-0.06015055749857347,-0.07124025752561776,1.2760715718711708,0.0996128751374159,-0.060917951687774266,1.4814015520609543,0.10328252823833393,2.10618,0.06545,0.0119,0.04698,0.03667,23.46027,3.70043,35.28277,6.69912,1.23855,0.88649,0.29451,0.6869
s04,5.96,-0.016677713823188417,1.4906520541382435,-0.05879707470286434,-0.07125929403560272,1.2760549792027274,0.09962528122423284,-0.05991212730993948,1.4806766449379638,0.10127337443924582,1.97835,0.06283,0.01219,0.04451,0.03468,22.23367,3.77245,33.17679,6.25597,1.23904,0.88658,0.29501,0.6872
s04,5.97,-0.01645852865899852,1.4908546461652765,-0.05791867240054949,-0.07120896061363931,1.2760850373389019,0.099663588545817,-0.05899450033518329,1.4802317797221254,0.09881917672018371,1.79167,0.05903,0.01193,0.04034,0.0315,20.7641,3.68192,29.87957,5.61913,1.23953,0.88668,0.29547,0.68747
s04,5.98,-0.0162393434948086,1.4910572381923095,-0.05704027009823455,-0.0711586271916759,1.2761150954750766,0.09970189586740116,-0.05807687336042702,1.479786914506287,0.0963649790011214,1.58624,0.05486,0.01087,0.03589,0.02793,19.20563,3.35084,26.52557,4.96084,1.24004,0.88677,0.29586,0.68772
s04,5.99,-0.015848011242832884,1.4911955591390882,-0.05675757948092426,-0.07099312678680042,1.2762475024467888,0.09986294396651284,-0.05735550193725999,1.4796416706578883,0.09354927091623823,1.39096,0.05062,0.0104,0.03134,0.02443,17.65549,3.21129,23.13094,4.32855,1.2405,0.88685,0.29625,0.68792
s04,6.0,-0.015456678990857169,1.4913338800858669,-0.05647488886361397,-0.07082762638192493,1.276379909418501,0.10002399206562451,-0.056634130514092954,1.47949642680949,0.09073356283135506,1.22364,0.04673,0.01037,0.02718,0.02151,16.25149,3.21546,20.04386,3.80591,1.24099,0.88694,0.29658,0.68812
s04,6.01,-0.015025114395484401,1.4914238571494984,-0.056742551866949424,-0.07048952974480052,1.276876268594191,0.10054096342572405,-0.05598624471534581,1.479722495339981,0.08821246847652889,1.09248,0.04276,0.01132,0.02419,0.02085,14.84183,3.52682,17.83955,3.68852,1.24145,0.88705,0.29689,0.68832
s04,6.02,-0.014593549800111634,1.4915138342131298,-0.057010214870284875,-0.07015143310767612,1.277372627769881,0.1010579347858236,-0.05533835891659867,1.4799485638704721,0.0856913741217027,0.99815,0.03998,0.01118,0.02202,0.01932,13.85713,3.50256,16.24615,3.4212,1.24192,0.88716,0.29719,0.68851
s04,6.03,-0.01425890894876298,1.4916126467709703,-0.05778693644470231,-0.06964433748359497,1.278364866149298,0.10211742637467386,-0.054539388593014444,1.480615705558523,0.08387094886100914,0.93612,0.03822,0.01096,0.02047,0.01819,13.23073,3.45275,15.11447,3.22511,1.24238,0.88727,0.29748,0.68871
s04,6.04,-0.013924268097414358,1.4917114593288108,-0.05856365801911967,-0.06913724185951388,1.2793571045287149,0.10317691796352403,-0.05374041826943029,1.4812828472465736,0.08205052360031573,0.8989,0.03694,0.01095,0.01972,0.01768,12.77894,3.47123,14.57086,3.13873,1.24283,0.88739,0.29777,0.6889
s04,6.05,-0.0137749590370001,1.4918576381370556,-0.05977175139714684,-0.06856506321785863,1.2807229667362667,0.10476584572745612,-0.052756092863903106,1.482331100737241,0.0809714824245197,0.87795,0.03611,0.01096,0.01933,0.01744,12.48149,3.49337,14.29029,3.09949,1.24328,0.88751,0.29805,0.68909
s04,6.06,-0.013625649976585844,1.4920038169453005,-0.06097984477517402,-0.06799288457620337,1.2820888289438186,0.10635477349138822,-0.051771767458375924,1.4833793542279088,0.07989244124872366,0.86505,0.03596,0.01073,0.01834,0.01688,12.41585,3.4372,13.56848,3.00413,1.24374,0.88764,0.29833,0.68929
s04,6.07,-0.01370783588975852,1.4921630099808083,-0.062335722845717444,-0.0674860739205003,1.283638756157109,0.10832476944171046,-0.05084890586096478,1.4845609300622191,0.0795021902128196,0.85333,0.03533,0.01072,0.01834,0.01676,12.18888,3.4505,13.57218,2.98609,1.2442,0.88776,0.29861,0.68948
s04,6.08,-0.01379002180293119,1.492322203016316,-0.06369160091626075,-0.06697926326479726,1.2851886833703994,0.11029476539203253,-0.04992604426355371,1.4857425058965295,0.07911193917691557,0.83773,0.03465,0.01072,0.01819,0.01659,11.94159,3.46151,13.47198,2.95901,1.24465,0.88789,0.29889,0.68967
s04,6.09,-0.01405338177842101,1.4924243822180103,-0.06487881987230215,-0.0665876840917832,1.2867539045631156,0.11237714337920929,-0.04929750062241452,1.4867568161997549,0.07935814607943094,0.81518,0.03383,0.0107,0.01785,0.0163,11.64574,3.46621,13.22374,2.90886,1.2451,0.88801,0.29917,0.68986
s04,6.1,-0.01431674175391083,1.4925265614197047,-0.06606603882834357,-0.06619610491876914,1.2883191257558315,0.11445952136638606,-0.04866895698127533,1.4877711265029803,0.0796043529819463,0.78442,0.03516,0.01017,0.01662,0.01438,12.09141,3.30057,12.31654,2.56758,1.24555,0.88813,0.29943,0.69003
s04,6.11,-0.014591907462087413,1.4925452509077528,-0.06711462790324164,-0.06588805878677978,1.2896545120313903,0.11624509955191692,-0.04831897210659893,1.488454850040548,0.08031972952472236,0.74569,0.03393,0.01016,0.01581,0.01386,11.65516,3.30382,11.71769,2.4736,1.246,0.88826,0.29967,0.69019
s04,6.12,-0.014867073170263971,1.4925639403958006,-0.06816321697813964,-0.06558001265479045,1.290989898306949,0.11803067773744763,-0.04796898723192257,1.4891385735781153,0.08103510606749834,0.70039,0.02978,0.01056,0.01565,0.01468,10.22169,3.43832,11.5968,2.62049,1.24643,0.88839,0.29994,0.69038
s04,6.13,-0.014992819129938259,1.4925267092511638,-0.06925505963664087,-0.06532041350214418,1.2918495833601962,0.11918155028525165,-0.0477617950911393,1.489472676621639,0.08186330014924201,0.65056,0.03087,0.01016,0.01369,0.0128,10.58747,3.30987,10.1385,2.28362,1.24686,0.88853,0.30017,0.69054
s04,6.14,-0.015118565089612545,1.492489478106527,-0.07034690229514211,-0.06506081434949793,1.2927092684134434,0.12033242283305569,-0.04755460295035603,1.4898067796651628,0.08269149423098567,0.59852,0.02866,0.01012,0.0135,0.01276,9.82235,3.29826,9.99547,2.27471,1.24727,0.88866,0.3004,0.6907
s04,6.15,-0.015078805441448184,1.4924378364674042,-0.07133294284375989,-0.06485407247564479,1.293056075332897,0.12078613272966436,-0.047401922986067976,1.4897962414383898,0.08324256093149499,0.54652,0.02636,0.01012,0.0125,0.01208,9.02982,3.29642,9.25607,2.15254,1.24766,0.8888,0.30063,0.69087
s04,6.16,-0.015039045793283828,1.4923861948282815,-0.07231898339237758,-0.06464733060179167,1.2934028822523507,0.12123984262627299,-0.04724924302177993,1.4897857032116169,0.08379362763200426,0.49648,0.024,0.01012,0.01184,0.01164,8.21941,3.29285,8.7657,2.07312,1.24804,0.88895,0.30085,0.69103
s04,6.17,-0.014943811208151121,1.4923452159298436,-0.07287629207243793,-0.0645072189759438,1.2934046712312943,0.12113724115605132,-0.047087604638711665,1.4894634838816951,0.08390564818712348,0.44974,0.02012,0.011,0.01333,0.01326,6.889,3.57648,9.86753,2.36209,1.24834,0.8891,0.3011,0.69121
s04,6.18,-0.014848576623018413,1.4923042370314055,-0.07343360075249829,-0.06436710735009593,1.2934064602102378,0.12103463968582964,-0.0469259662556434,1.4891412645517734,0.0840176687422427,0.40701,0.01901,0.01015,0.01108,0.01104,6.50977,3.29399,8.20103,1.96659,1.24867,0.88927,0.30133,0.69138
s04,6.19,-0.014805462270736735,1.4922529268984757,-0.07352654924487048,-0.06426727796502336,1.2932582832171422,0.12058474566136566,-0.04670952758122344,1.4886752912399317,0.08386829448077822,0.3683,0.01649,0.01016,0.01094,0.01094,5.64592,3.28966,8.09368,1.94754,1.24896,0.88943,0.30158,0.69156
s04,6.2,-0.01476234791845506,1.4922016167655459,-0.07361949773724268,-0.0641674485799508,1.2931101062240467,0.12013485163690173,-0.046493088906803495,1.4882093179280902,0.08371892021931374,0.33294,0.01451,0.01015,0.01078,0.01081,4.97003,3.28043,7.97235,1.92367,1.24923,0.88961,0.30181,0.69174
s04,6.21,-0.014783179869666473,1.4920909469820516,-0.07349081401293103,-0.06406042541801808,1.2929564686852848,0.1195588516468277,-0.046264781292832666,1.4878685947290196,0.08371478148259642,0.29978,0.01338,0.01015,0.01067,0.01073,4.58458,3.27039,7.89324,1.90845,1.24946,0.88977,0.30203,0.69191
s04,6.22,-0.014804011820877887,1.4919802771985575,-0.07336213028861938,-0.06395340225608538,1.292802831146523,0.11898285165675365,-0.04603647367886183,1.4875278715299491,0.08371064274587911,0.2673,0.01262,0.01014,0.01057,0.01064,4.3265,3.25746,7.81773,1.89207,1.24967,0.88993,0.30224,0.69207
s04,6.23,-0.014809371633377255,1.4918127899201863,-0.07326850186942542,-0.06383506690560502,1.2927583994882215,0.11841898683163556,-0.04591880437140716,1.4874894434811463,0.08419676452673003,0.23398,0.01219,0.01014,0.01049,0.01057,4.1804,3.24367,7.76053,1.87988,1.24984,0.89007,0.30243,0.69221
s04,6.24,-0.014814731445876623,1.4916453026418153,-0.07317487345023146,-0.06371673155512465,1.2927139678299202,0.11785512200651752,-0.0458011350639525,1.4874510154323435,0.08468288630758089,0.19859,0.01182,0.01013,0.01042,0.01051,4.05767,3.2295,7.7088,1.86857,1.24999,0.89019,0.30259,0.69233
s04,6.25,-0.014688515474122308,1.4914608887624368,-0.07326849264377557,-0.06362435341583236,1.2928229196873633,0.1172693304039983,-0.04590829017432046,1.4877286412657513,0.08563915648505664,0.1606,0.0115,0.01012,0.01036,0.01045,3.9502,3.21528,7.66133,1.85789,1.25011,0.89028,0.30273,0.69243
s04,6.26,-0.014562299502367993,1.4912764748830583,-0.07336211183731967,-0.06353197527654007,1.2929318715448064,0.11668353880147908,-0.046015445284688414,1.4880062670991592,0.0865954266625324,0.12065,0.01121,0.01011,0.0103,0.01039,3.85772,3.20152,7.61932,1.84816,1.25019,0.89035,0.30283,0.6925
s04,6.27,-0.01421602276490026,1.4910588648871208,-0.0736637809116344,-0.06350145065279963,1.2931098904927518,0.11591958880642275,-0.04642781661062602,1.4885706053391086,0.08763397745186643,0.08086,0.01098,0.0101,0.01025,0.01034,3.78313,3.18884,7.58535,1.8401,1.25025,0.8904,0.30289,0.69255
s04,6.28,-0.013869746027432496,1.4908412548911834,-0.07396544998594917,-0.06347092602905918,1.2932879094406973,0.11515563881136637,-0.04684018793656366,1.489134943579058,0.08867252824120056,0.04518,0.01081,0.01009,0.01021,0.01029,3.72931,3.17776,7.56495,1.83595,1.25028,0.89042,0.30292,0.69258
s04,6.29,-0.01332214790315257,1.4905421046354594,-0.0743840289858936,-0.06355452199670936,1.2933947384186815,0.11413610472400226,-0.0476445436972826,1.4899890032069716,0.0894722316185882,0.01939,0.0107,0.01009,0.01019,0.01026,3.69869,3.16866,7.5574,1.8354,1.25028,0.89043,0.30293,0.69259
s04,6.3,-0.012774549778872641,1.4902429543797355,-0.074802607985838,-0.06363811796435953,1.2935015673966654,0.11311657063663817,-0.04844889945800153,1.4908430628348852,0.09027193499597584,0.01094,0.01067,0.01009,0.01018,0.01026,3.70407,3.16193,7.5648,1.83943,1.25028,0.89043,0.30293,0.69259
s04,6.31,-0.012187017742530825,1.4898596657225383,-0.07522539449616276,-0.06391812587504712,1.2934862936585094,0.11202639167640094,-0.04967382868623296,1.4920090765264806,0.09100028625009733,0.02834,0.01072,0.01009,0.01019,0.01027,3.73794,3.15679,7.5846,1.84669,1.25029,0.89045,0.30295,0.69261
s04,6.32,-0.011599485706188954,1.489476377065341,-0.07564818100648757,-0.06419813378573473,1.2934710199203532,0.11093621271616362,-0.05089875791446451,1.4931750902180763,0.09172863750421888,0.08006,0.01095,0.0101,0.01024,0.01032,3.83435,3.15389,7.63087,1.86111,1.25034,0.89049,0.30301,0.69266
s04,6.33,-0.011154858096121626,1.4890388307731786,-0.07601708520822302,-0.06468935132962539,1.2933977949899818,0.1100147569467865,-0.05239321532153571,1.494680769996867,0.09279157435324631,0.17306,0.01156,0.01012,0.01036,0.01044,4.06269,3.15301,7.72816,1.88661,1.25047,0.89059,0.30315,0.69276
s04,6.34,-0.010710230486054299,1.488601284481016,-0.07638598940995847,-0.06518056887351606,1.2933245700596103,0.10909330117740938,-0.053887672728606915,1.4961864497756578,0.09385451120227374,0.31074,0.01354,0.01015,0.01066,0.01072,4.76831,3.15685,7.95609,1.93678,1.25073,0.89076,0.30336,0.69294
s04,6.35,-0.010440916906395736,1.4881445490329817,-0.07672034986025673,-0.06578322138952428,1.293270357635602,0.1082296592792596,-0.055436719923934556,1.4979947119054209,0.09528695412424447,0.49073,0.02323,0.01012,0.0116,0.01147,8.1805,3.13832,8.64084,2.0674,1.2511,0.8909,0.30359,0.69311
s04,6.36,-0.01017160332673715,1.4876878135849472,-0.07705471031055504,-0.06638587390553255,1.2932161452115933,0.10736601738110972,-0.056985767119262336,1.499802974035184,0.09671939704621534,0.70255,0.02932,0.01056,0.01553,0.01459,10.30283,3.26397,11.53689,2.6178,1.25154,0.89103,0.30385,0.6933
s04,6.37,-0.009991855489969906,1.4872634027616303,-0.07743453765847559,-0.06702003495404532,1.2931992829637644,0.10626418253163425,-0.058547991215716085,1.5016563448630242,0.09817549041845638,0.92561,0.03635,0.01101,0.02062,0.01825,12.71171,3.39007,15.25697,3.25039,1.25199,0.89115,0.30416,0.6935
s04,6.38,-0.00981210765320266,1.4868389919383131,-0.07781436500639614,-0.0676541960025581,1.2931824207159355,0.10516234768215879,-0.06011021531216983,1.5035097156908646,0.09963158379069742,1.12803,0.04275,0.01028,0.02569,0.02033,14.83309,3.14898,18.94967,3.59773,1.25247,0.89124,0.30449,0.6937
s04,6.39,-0.009667857232126742,1.4865031351304743,-0.07831855928992826,-0.06833214837699884,1.2931820094858137,0.10384169603143284,-0.061773421141647564,1.5049512992482552,0.10092221775112178,1.26674,0.04612,0.01036,0.02955,0.02302,15.91772,3.15373,21.69808,4.0429,1.25293,0.89133,0.30487,0.6939
s04,6.4,-0.00952360681105081,1.4861672783226352,-0.07882275357346041,-0.06901010075143964,1.293181598255692,0.10252104438070678,-0.06343662697112544,1.506392882805646,0.10221285171154627,1.28956,0.04692,0.01033,0.03054,0.02361,16.09699,3.12116,22.32389,4.10964,1.25339,0.89141,0.30524,0.69411
s04,6.41,-0.009411293144643016,1.4859439909786063,-0.07950056783124865,-0.06971627575445255,1.2931793139906764,0.10120971958322769,-0.06522086840856445,1.507217016832722,0.10353415322578617,1.13951,0.04331,0.01153,0.02707,0.02255,14.77075,3.46204,19.69914,3.89318,1.25383,0.89151,0.30561,0.69431
s04,6.42,-0.009298979478235221,1.4857207036345774,-0.0801783820890369,-0.07042245075746548,1.293177029725661,0.09989839478574859,-0.06700510984600345,1.5080411508597975,0.10485545474002607,0.76186,0.03258,0.01072,0.01778,0.01616,11.06299,3.20371,12.88937,2.77322,1.25426,0.89163,0.30589,0.6945
s04,6.43,-0.009203341180360754,1.485582555738915,-0.08107215931967245,-0.07105100249332504,1.2931565220429215,0.09858235698940647,-0.06889456013521925,1.508555646925891,0.10646466323643557,0.11351,0.01153,0.01012,0.01034,0.01043,3.91096,3.01614,7.48774,1.78585,1.25436,0.8917,0.30597,0.69458
s04,6.44,-0.009107702882486279,1.4854444078432525,-0.08196593655030808,-0.07167955422918465,1.2931360143601818,0.09726631919306424,-0.0707840104244352,1.5090701429919846,0.10807387173284522,-0.82576,0.01009,0.01005,0.01006,0.01007,3.43523,3.00251,7.30426,1.73309,1.25435,0.89169,0.30597,0.69457
s04,6.45,-0.008994833061893125,1.485332853800728,-0.08306529789287535,-0.07215068910423189,1.2930337572681863,0.0957492887349816,-0.07285710262466738,1.509537661498544,0.10998139969687848,-2.04156,0.01004,0.01003,0.01003,0.01004,3.45762,3.02418,7.34444,1.75283,1.25433,0.89168,0.30597,0.69456
s04,6.46,-0.008881963241299971,1.4852212997582035,-0.08416465923544263,-0.07262182397927912,1.2929315001761907,0.09423225827689899,-0.07493019482489954,1.5100051800051035,0.11188892766091174,-3.47479,0.01002,0.01002,0.01002,0.01002,3.57745,3.07256,7.49481,1.81769,1.25432,0.89167,0.30596,0.69456
s04,6.47,-0.008730750368053172,1.4851062292510975,-0.08534640566161682,-0.07293434441853375,1.2925962269375098,0.09252466911007226,-0.07727591097368255,1.5101712550701338,0.11411490179049183,-5.01609,0.01002,0.01002,0.01001,0.01002,3.75876,3.21008,7.79333,1.92474,1.25431,0.89166,0.30596,0.69455
s04,6.48,-0.00857953749480636,1.4849911587439915,-0.08652815208779112,-0.0732468648577884,1.2922609536988285,0.09081707994324538,-0.07962162712246577,1.5103373301351644,0.11634087592007211,-6.50851,0.01001,0.01001,0.01001,0.01001,3.97454,3.39508,8.15688,2.02824,1.2543,0.89166,0.30596,0.69454
s04,6.49,-0.008389551620047682,1.4849043941173297,-0.08763947584822407,-0.07338377988600951,1.2914627076742327,0.08925798865436163,-0.08218445790333265,1.5097981330294115,0.11930872059124244,-7.7626,0.01001,0.01001,0.01001,0.01001,4.20907,3.59524,8.55808,2.12128,1.25429,0.89165,0.30595,0.69454
s04,6.5,-0.008199565745289001,1.484817629490668,-0.088750799608657,-0.07352069491423062,1.2906644616496368,0.08769889736547787,-0.0847472886841995,1.5092589359236586,0.12227656526241278,-8.5881,0.01001,0.01001,0.01001,0.01001,4.44881,3.79723,8.9694,2.20338,1.25427,0.89164,0.30595,0.69453
s04,6.51,-0.007983814069920952,1.4848027272739213,-0.08974171999738784,-0.07345841048653355,1.2891570699315444,0.08665346275723323,-0.08739740702596589,1.5078947269008145,0.12656725125480886,-8.8409,0.01001,0.01001,0.01001,0.01001,4.68495,3.9917,9.36893,2.27714,1.25426,0.89163,0.30595,0.69452
